attomid,address_line1,avm_value,assdttlvalue,mktttlvalue,lat,lon
306046521,1 MINTON DR,187000,24320,24320,40.784026,-76.874173
306046526,12 MINTON DR,0,5020,0,40.784033,-76.873278
306046636,5 DEVON CT,0,12180,0,40.784035,-76.874309
306046634,3 DEVON CT,144400,12180,0,40.784047,-76.874269
306046632,1 DEVON CT,155100,12180,0,40.784058,-76.874229
306046563,9 LENOX DR,97000,11930,0,40.784066,-76.870975
306046525,14 MINTON DR,0,2430,0,40.784070,-76.873113
306046524,16 MINTON DR,0,5150,0,40.784108,-76.872948
306046590,6 LENOX DR,0,6860,0,40.784135,-76.871426
306046523,18 MINTON DR,0,8100,0,40.784146,-76.872783
306046530,5 MINTON DR,0,7070,0,40.784150,-76.873879
306046522,20 MINTON DR,0,2210,0,40.784180,-76.872628
306046562,7 LENOX DR,0,3440,0,40.784196,-76.871064
322136769,7 MINTON DR,0,6690,0,40.784203,-76.873733
306046593,24 MINTON DR,0,5130,0,40.784238,-76.872291
322136770,9 MINTON DR,0,5940,0,40.784254,-76.873562
306046591,4 LENOX DR,0,7160,0,40.784284,-76.871528
306046639,8 DEVON CT,147000,12180,0,40.784285,-76.874454
306046517,830 S FRONT ST,0,103280,0,40.784290,-76.858430
306046651,830 S FRONT ST,0,4450,0,40.784290,-76.858430
306046637,6 DEVON CT,143600,12180,0,40.784297,-76.874413
306046635,4 DEVON CT,147100,12180,0,40.784309,-76.874372
306046633,2 DEVON CT,147700,12180,0,40.784322,-76.874331
306046531,13 MINTON DR,0,4310,0,40.784324,-76.873252
306046561,5 LENOX DR,0,2290,0,40.784326,-76.871152
306046532,15 MINTON DR,0,6960,0,40.784360,-76.873097
306046533,17 MINTON DR,0,8710,0,40.784395,-76.872941
306046558,44 MINTON DR,0,8060,0,40.784399,-76.871258
306046557,46 MINTON DR,0,6880,0,40.784405,-76.871208
306046556,48 MINTON DR,0,1410,0,40.784411,-76.871159
306046555,50 MINTON DR,0,8020,0,40.784418,-76.871109
306046554,52 MINTON DR,0,8350,0,40.784424,-76.871059
306046553,54 MINTON DR,0,8060,0,40.784430,-76.871009
306046534,19 MINTON DR,0,8820,0,40.784431,-76.872786
306046592,2 LENOX DR,0,10190,0,40.784433,-76.871630
306046552,56 MINTON DR,0,7250,0,40.784436,-76.870959
306046551,58 MINTON DR,0,8600,0,40.784442,-76.870910
306046560,3 LENOX DR,0,7740,0,40.784457,-76.871241
306046458,1178 S MARKET ST,198000,37540,37540,40.784478,-76.868587
306046535,23 MINTON DR,0,6280,0,40.784489,-76.872461
306046643,832 S FRONT ST,158000,26200,0,40.784490,-76.858387
306046444,1 WHITE BLOCK STUDIO,0,2990,0,40.784535,-76.868389
306046536,27 MINTON DR,0,8010,0,40.784543,-76.872145
306046445,2 WHITE BLOCK STUDIO,0,5590,0,40.784560,-76.868544
306046537,29 MINTON DR,0,2990,0,40.784570,-76.871987
306046471,1035 SAND HILL RD,0,25030,0,40.784583,-76.885789
306046446,3 WHITE BLOCK STUDIO,0,2990,0,40.784585,-76.868699
306046559,1 LENOX DR,0,8080,0,40.784587,-76.871330
306046538,31 MINTON DR,97000,12470,0,40.784597,-76.871825
306046447,4 WHITE BLOCK STUDIO,0,2990,0,40.784633,-76.868932
306046539,35 MINTON DR,0,7600,0,40.784646,-76.871508
306046540,37 MINTON DR,0,7720,0,40.784646,-76.871502
306046541,39 MINTON DR,0,6880,0,40.784652,-76.871453
306046542,41 MINTON DR,0,7670,0,40.784659,-76.871403
306046543,43 MINTON DR,103100,8360,0,40.784665,-76.871353
306046544,45 MINTON DR,0,7720,0,40.784671,-76.871303
306046545,47 MINTON DR,0,8520,0,40.784677,-76.871253
306046546,49 MINTON DR,0,1500,0,40.784683,-76.871204
306046547,51 MINTON DR,0,6880,0,40.784690,-76.871154
306046548,53 MINTON DR,0,7720,0,40.784696,-76.871104
306046549,55 MINTON DR,0,6880,0,40.784702,-76.871054
306046550,57 MINTON DR,120100,11510,0,40.784708,-76.871004
306045550,2167 MIDDLE CREEK RD,0,39210,39210,40.784720,-76.915896
306046456,13 WHITE BLOCK STUDIO,0,2740,0,40.784805,-76.868331
306046443,16 WHITE BLOCK STUDIO,0,43820,0,40.784815,-76.868390
306052511,3807 CREEK MOUNTAIN RD,0,7030,0,40.784817,-76.921820
306046448,5 WHITE BLOCK STUDIO,0,2990,0,40.784817,-76.869056
306046449,6 WHITE BLOCK STUDIO,0,2990,0,40.784982,-76.869049
306046450,7 WHITE BLOCK STUDIO,0,2990,0,40.785132,-76.869026
306046442,413 ROUTE 35,124000,18050,0,40.785159,-76.871828
306045549,1576 CLIFFORD RD,0,15770,0,40.785249,-76.900090
306046451,8 WHITE BLOCK STUDIO,0,2200,0,40.785288,-76.868934
306046489,840 S FRONT ST,0,123830,0,40.785298,-76.858138
306046452,9 WHITE BLOCK STUDIO,0,2990,0,40.785398,-76.868800
306046455,12 WHITE BLOCK STUDIO,0,4580,0,40.785407,-76.868206
306046454,11 WHITE BLOCK STUDIO,0,8820,0,40.785419,-76.868364
306046453,10 WHITE BLOCK STUDIO,0,3410,0,40.785431,-76.868522
306046439,23 OLD 11 AND 15 RD,140000,20950,0,40.785505,-76.867238
306046441,335 ROUTE 35,0,82880,0,40.785688,-76.869999
306046594,1189 SAND HILL RD,212000,50610,0,40.785749,-76.883463
306045578,260 AIRTOWER RD,0,9830,0,40.786076,-76.887501
306046624,820 S FRONT ST,0,50140,0,40.786175,-76.857839
306046466,735 SAND HILL RD,0,47200,0,40.786305,-76.882386
306046506,800 S FRONT ST,229400,40360,0,40.786325,-76.857791
306046641,755 SAND HILL RD,201000,37330,0,40.786452,-76.882046
306046467,775 SAND HILL RD,161000,23800,23800,40.786599,-76.881706
306052717,3154 CREEK MOUNTAIN RD,0,34770,0,40.786660,-76.923275
306046468,793 SAND HILL RD,149100,20860,0,40.786732,-76.881400
306046497,762 SAND HILL RD,153000,26050,0,40.786763,-76.882054
306046469,819 SAND HILL RD,204000,41380,0,40.786923,-76.880958
306046518,829 SAND HILL RD,0,100,0,40.786997,-76.880788
306046628,LAKE RD & S FRONT ST,0,5850,0,40.787030,-76.857360
306046496,841 SAND HILL RD,145800,20610,0,40.787085,-76.880584
306046626,5 LAKE RD,165100,24510,24510,40.787107,-76.858519
306046470,859 SAND HILL RD,175600,28250,0,40.787209,-76.880280
306052718,3215 CREEK MOUNTAIN RD,0,2000,0,40.787289,-76.922814
306045606,350 AIRTOWER RD,195000,40400,0,40.787364,-76.887452
306046625,4 LAKE RD,285300,81130,0,40.787382,-76.858487
306045594,1884 MIDDLE CREEK RD,114000,18000,0,40.787534,-76.916265
306046505,692 SAND HILL RD,212000,43370,43370,40.787667,-76.879887
306052720,3253 CREEK MOUNTAIN RD,153000,29080,0,40.787674,-76.922648
306046490,720 S FRONT ST,150400,21600,21600,40.787752,-76.857309
306046465,609 SAND HILL RD,145300,19550,0,40.787785,-76.878816
306046507,724 S FRONT ST,0,29860,0,40.787788,-76.857297
306046501,798 S FRONT ST,0,9820,0,40.788443,-76.857106
306046464,662 SAND HILL RD,187000,45660,0,40.788446,-76.877838
306045541,1546 MIDDLE CREEK RD,0,14980,0,40.788491,-76.916325
306045542,1546 MIDDLE CREEK RD,148000,27390,0,40.788491,-76.916325
306046463,554 SAND HILL RD,0,38530,0,40.788752,-76.876163
306049195,246 SAND HILL RD,0,161920,0,40.789143,-76.873863
306045545,2039 MIDDLE CREEK RD,0,28920,0,40.789338,-76.916014
306049211,600 S FRONT ST,148500,21760,0,40.789372,-76.856876
306049212,602 S FRONT ST,0,22930,0,40.789450,-76.856858
306049213,604 S FRONT ST,243200,44320,0,40.789528,-76.856840
306049214,606 S FRONT ST,174100,26880,0,40.789605,-76.856822
306049215,608 S FRONT ST,124600,16650,0,40.789683,-76.856804
306045544,1652 MIDDLE CREEK RD,0,9700,0,40.789757,-76.916402
306046437,99 SAND HILL RD,0,78170,0,40.789761,-76.868502
306049216,610 S FRONT ST,138100,19460,0,40.789761,-76.856786
306046436,11 SAND HILL RD,154000,24190,24190,40.789845,-76.868071
306049217,614 S FRONT ST,0,29510,0,40.789919,-76.856746
306049186,30 INDUSTRIAL PARK RD,0,273330,273330,40.789929,-76.870907
306046432,3 SAND HILL RD,179200,27810,0,40.790004,-76.867087
306046433,5 SAND HILL RD,117700,14680,0,40.790064,-76.866724
306049218,618 S FRONT ST,0,8890,0,40.790074,-76.856706
306046434,7 SAND HILL RD,109100,13290,0,40.790123,-76.866360
306046435,9 SAND HILL RD,0,6390,0,40.790153,-76.866008
306049199,2 SAND HILL RD APT 4,0,41370,0,40.790215,-76.867509
306049165,607 S MARKET ST,0,2440,0,40.790263,-76.865837
306049166,607 S MARKET ST,0,23560,0,40.790263,-76.865837
306049167,615 S MARKET ST,127400,11440,0,40.790325,-76.865798
306045576,1879 CLIFFORD RD,0,40800,0,40.790330,-76.901997
306049187,616 S HIGH ST,0,89170,0,40.790360,-76.867603
306049173,600 S MARKET ST,133300,12720,0,40.790363,-76.866173
306049181,6 SAND HILL RD,0,8610,0,40.790374,-76.866540
306049172,604 S MARKET ST,202800,23030,23030,40.790394,-76.866154
306049171,606 S MARKET ST,139700,13550,0,40.790410,-76.866144
306049170,608 S MARKET ST,124200,11200,0,40.790425,-76.866134
306049192,627 S HIGH ST,0,170160,0,40.790445,-76.867208
306049169,612 S MARKET ST,0,17750,0,40.790456,-76.866114
306049183,626 S HIGH ST,0,29730,0,40.790527,-76.867553
306045593,1722 MIDDLE CREEK RD,183000,36690,36690,40.790603,-76.916430
306045270,81 KUSTER RD,0,29170,0,40.790789,-76.908758
306045634,1752 MIDDLE CREEK RD,126000,3660,0,40.790961,-76.916427
306049209,508 S FRONT ST,104000,13480,0,40.791006,-76.856465
306049210,510 S FRONT ST,188000,30800,0,40.791020,-76.856461
306045502,828 KUSTER RD,188000,37030,0,40.791389,-76.913150
306049154,301 S HIGH ST,114600,14240,14240,40.791459,-76.866605
306049196,70 INDUSTRIAL PARK RD,0,35030,0,40.791485,-76.870972
306049155,309 S HIGH ST,0,43330,43330,40.791589,-76.866526
306049040,300 S HIGH ST,110400,13060,0,40.791601,-76.866915
306049156,313 S HIGH ST,192400,29920,0,40.791654,-76.866487
306049129,465 S MARKET ST,133800,12040,0,40.791661,-76.864958
306049042,304 S HIGH ST,90770,9980,9980,40.791666,-76.866876
306049157,315 S HIGH ST,168300,24810,0,40.791687,-76.866467
306049043,306 S HIGH ST,107600,12850,0,40.791698,-76.866856
306049134,456 S MARKET ST,136100,21470,0,40.791716,-76.865322
306049132,458 S MARKET ST,127000,15110,0,40.791738,-76.865308
306049133,458 S MARKET ST,0,1560,0,40.791738,-76.865308
306049158,319 S HIGH ST,150700,21130,0,40.791752,-76.866428
306049044,310 S HIGH ST,101400,11930,0,40.791763,-76.866817
306049045,312 S HIGH ST,135500,18280,0,40.791796,-76.866797
306049046,314 S HIGH ST,94950,10690,0,40.791828,-76.866777
306049047,316 S HIGH ST,131900,17320,0,40.791861,-76.866758
306049202,400 S FRONT ST,110000,15220,0,40.791872,-76.856220
306049206,402 S FRONT ST,168700,25360,0,40.791890,-76.856215
306045580,60 MULLS RD,0,10450,0,40.791922,-76.921924
306045498,1483 MIDDLE CREEK RD,183000,35750,0,40.791960,-76.916611
306049222,503 S MARKET ST,0,17700,0,40.792094,-76.864686
306049223,507 S MARKET ST,136200,10770,10770,40.792140,-76.864658
306049224,513 S MARKET ST,136200,6860,0,40.792208,-76.864615
306049225,515 S MARKET ST,141300,7780,7780,40.792231,-76.864601
306049226,519 S MARKET ST,135700,11080,0,40.792277,-76.864572
306049227,525 S MARKET ST,0,7050,0,40.792345,-76.864529
306049228,525 S MARKET ST,139100,15540,0,40.792345,-76.864529
306049131,514 S MARKET ST,0,32730,32730,40.792377,-76.864908
306049229,533 S MARKET ST,135300,23070,0,40.792436,-76.864472
306049130,520 S MARKET ST,139700,13510,0,40.792445,-76.864865
306049180,522 S MARKET ST,98000,11900,0,40.792468,-76.864851
306049230,537 S MARKET ST,0,31500,0,40.792490,-76.864438
306049179,524 S MARKET ST,0,39470,0,40.792491,-76.864836
306049068,21 INDUSTRIAL PARK RD,0,5940,0,40.792508,-76.868276
306049198,21 INDUSTRIAL PARK RD,0,103500,0,40.792508,-76.868276
306049178,530 S MARKET ST,155600,15750,0,40.792559,-76.864793
306049177,532 S MARKET ST,152400,16060,0,40.792582,-76.864779
306049176,534 S MARKET ST,195700,21970,21970,40.792605,-76.864765
306049175,536 S MARKET ST,157500,16320,0,40.792619,-76.864757
306049174,538 S MARKET ST,172300,18460,0,40.792643,-76.864745
306045263,958 MIDDLE CREEK RD,0,15180,15180,40.792727,-76.921911
306049207,500 S FRONT ST,0,5790,0,40.792784,-76.855950
306052478,500 S FRONT ST,109000,51630,0,40.792784,-76.855950
306049073,200 S FRONT ST,146800,20560,0,40.792839,-76.855934
306049208,506 S FRONT ST,116600,14750,0,40.792839,-76.855934
306049074,204 S FRONT ST,113100,13870,0,40.792908,-76.855913
306049075,206 S FRONT ST,81220,8400,0,40.792943,-76.855903
306049076,210 S FRONT ST,103900,12540,0,40.793013,-76.855882
306049159,401 S HIGH ST,0,38790,38790,40.793084,-76.865622
306045577,250 AIRTOWER RD,0,54920,0,40.793121,-76.885756
306045496,1108 MIDDLE CREEK RD,139700,22620,22620,40.793143,-76.924227
306049160,405 S HIGH ST,0,47030,0,40.793149,-76.865582
306045265,1142 MIDDLE CREEK RD,48260,6860,0,40.793238,-76.924754
306049052,402 S HIGH ST,0,193410,0,40.793258,-76.865912
306045266,1235 MIDDLE CREEK RD,0,58490,0,40.793259,-76.921632
306042484,2405 CREEK MOUNTAIN RD,172000,5050,0,40.793359,-76.928537
306045264,1105 MIDDLE CREEK RD,77440,11930,11930,40.793404,-76.924108
306046034,1071 W SASSAFRAS ST,0,7370,0,40.793504,-76.883067
306049128,353 S MARKET ST,0,69240,0,40.793568,-76.863858
306046035,1340 W SASSAFRAS ST,0,81760,0,40.793630,-76.883689
306049136,350 S MARKET ST,135400,40950,40950,40.793677,-76.864188
306042494,2468 CREEK MOUNTAIN RD,0,13090,0,40.793693,-76.929957
306049135,354 S MARKET ST,133800,16450,16450,40.793726,-76.864161
306045548,1528 CLIFFORD RD,0,31970,0,40.793730,-76.900724
306049125,341 S MARKET ST,136600,11050,0,40.793817,-76.863719
306049138,338 S MARKET ST,136200,9780,0,40.793943,-76.864041
306049126,345 S MARKET ST,138500,11820,0,40.794057,-76.863594
306049137,342 S MARKET ST,0,138380,0,40.794135,-76.863941
306045604,81 GOOSE RIDGE LN,299600,54530,0,40.794158,-76.894029
306049060,745 W SASSAFRAS ST,126000,19510,0,40.794225,-76.879839
306049127,349 S MARKET ST,138000,8300,0,40.794297,-76.863469
306049115,301 S MARKET ST,0,18540,18540,40.794298,-76.863469
306049153,300 S MARKET ST,0,10390,0,40.794422,-76.863791
306045547,353 KUSTER RD,111100,14170,0,40.794440,-76.907642
306045581,1159 CLIFFORD RD,108000,21030,0,40.794459,-76.899830
306049116,305 S MARKET ST,0,43950,43950,40.794492,-76.863369
306049152,302 S MARKET ST,138600,10120,0,40.794525,-76.863739
306049078,300 S FRONT ST,103900,11900,0,40.794586,-76.855394
306045546,358 KUSTER RD,0,9490,0,40.794610,-76.907956
306049151,304 S MARKET ST,136100,14260,0,40.794627,-76.863687
306045602,42 GOOSE RIDGE LN,210000,58610,0,40.794655,-76.894354
306049117,309 S MARKET ST,149800,21080,0,40.794686,-76.863270
306049079,310 S FRONT ST,142500,19370,0,40.794756,-76.855325
306049080,312 S FRONT ST,95010,10500,0,40.794790,-76.855312
306049081,312 S FRONT ST,0,200,0,40.794790,-76.855312
306049118,311 S MARKET ST,182200,9450,0,40.794793,-76.863216
306045579,1756 W SASSAFRAS ST,0,15020,0,40.794798,-76.892125
306049150,311 S UNION ALY,107000,11560,0,40.794816,-76.863941
306049082,314 S FRONT ST,110000,15040,0,40.794824,-76.855298
306049083,314 S FRONT ST,0,810,0,40.794824,-76.855298
306049149,308 S MARKET ST,0,16380,0,40.794832,-76.863582
306045583,1209 CLIFFORD RD,232500,37710,0,40.794874,-76.899565
306049063,955 W SASSAFRAS ST,0,35690,0,40.794891,-76.875849
306045584,1973 W SASSAFRAS ST,161000,36510,0,40.794894,-76.896378
306045588,1953 W SASSAFRAS ST,130000,26440,0,40.794900,-76.896007
306045273,1941 W SASSAFRAS ST,132000,26090,0,40.794911,-76.895771
306045582,1999 W SASSAFRAS ST,129000,26130,0,40.794923,-76.896883
306049085,320 S FRONT ST,158300,23560,0,40.794926,-76.855257
306045603,17 GOOSE RIDGE LN,195000,46860,0,40.794940,-76.893967
306045591,2019 W SASSAFRAS ST,198100,31600,0,40.794983,-76.897257
306045387,1163 PINE BROOK RD,108500,17570,0,40.795006,-76.919662
306052713,2620 CREEK MOUNTAIN RD,0,1500,0,40.795050,-76.932904
306049119,317 S MARKET ST,0,8760,0,40.795091,-76.863092
306049086,330 S FRONT ST,0,2580,0,40.795097,-76.855188
306045585,2049 W SASSAFRAS ST,261000,43520,0,40.795115,-76.897800
306049148,314 S MARKET ST,135100,9680,0,40.795136,-76.863451
306049053,523 S HIGH ST,0,136040,0,40.795138,-76.864579
306045290,1976 W SASSAFRAS ST,133000,27490,0,40.795175,-76.896560
306045281,1938 W SASSAFRAS ST,118000,22370,22370,40.795177,-76.895889
306045616,2 WILLOW CT,148000,30960,0,40.795183,-76.893329
306049120,319 S MARKET ST,0,12070,0,40.795190,-76.863050
306049058,535 W SASSAFRAS RD,211000,44200,0,40.795199,-76.873929
306049059,545 W SASSAFRAS RD,0,795560,0,40.795204,-76.873901
306045304,2004 W SASSAFRAS ST,175000,42550,0,40.795222,-76.897034
306049147,316 S MARKET ST,0,13380,0,40.795241,-76.863407
306045610,6 BEECH CT,159100,24640,0,40.795254,-76.895001
306045589,2085 W SASSAFRAS ST,163000,36930,0,40.795297,-76.898427
306045592,1245 CLIFFORD RD,209000,32220,0,40.795321,-76.899551
306045303,2036 W SASSAFRAS ST,130000,26290,0,40.795343,-76.897572
306045609,5 BEECH CT,162800,25170,0,40.795420,-76.895061
306045587,2109 W SASSAFRAS ST,175100,26320,0,40.795424,-76.898839
306049146,320 S MARKET ST,0,13070,0,40.795449,-76.863323
306045617,1 WILLOW CT,136000,27690,0,40.795457,-76.893311
306045615,3 WILLOW CT,223300,35950,0,40.795458,-76.893328
306045292,2062 W SASSAFRAS ST,123000,23580,0,40.795465,-76.898011
306049057,501 W SASSAFRAS ST,0,4750,0,40.795486,-76.872184
306045608,1 BEECH CT,193700,33960,0,40.795490,-76.894404
306049121,325 S MARKET ST,136200,12250,0,40.795491,-76.862929
306045611,7 BEECH CT,161800,25400,0,40.795496,-76.894112
306045613,9 BEECH CT,164400,25750,0,40.795497,-76.894121
306045612,8 BEECH CT,167100,27420,0,40.795497,-76.894117
306045614,10 BEECH CT,166500,26320,0,40.795498,-76.894126
306049092,300 E BOUGH ST,137500,18610,0,40.795506,-76.855608
306049095,300 E BOUGH ST,0,3630,0,40.795506,-76.855608
306045600,1273 CLIFFORD RD,221000,57860,0,40.795544,-76.899723
306049145,322 S MARKET ST,133500,10390,0,40.795554,-76.863281
306045293,2082 W SASSAFRAS ST,121000,23820,0,40.795566,-76.898341
306049072,116 S FRONT ST,104800,12000,12000,40.795566,-76.855007
306049091,304 E BOUGH ST,201100,33100,0,40.795589,-76.855994
306049111,327 S MARKET ST,0,43390,0,40.795591,-76.862890
306049029,500 W SASSAFRAS ST,0,270600,0,40.795615,-76.873101
306049144,324 S MARKET ST,134800,10990,0,40.795659,-76.863240
306045297,2108 W SASSAFRAS ST,114000,22020,0,40.795699,-76.898775
306049065,550 S HIGH ST,0,3080,0,40.795719,-76.864721
306049090,312 E BOUGH ST,167000,24990,0,40.795754,-76.856765
306049143,326 S MARKET ST,139200,16140,0,40.795764,-76.863198
306045311,2136 W SASSAFRAS ST,163000,35890,0,40.795843,-76.899242
306049093,309 E BOUGH ST,92800,10280,0,40.795871,-76.855982
306049094,215 S 2ND ST,100100,10760,0,40.795891,-76.856747
306049097,206 E BOUGH ST,97650,11280,11280,40.795914,-76.857506
306049096,208 E BOUGH ST,124600,16300,0,40.795918,-76.857526
306049056,499 W SASSAFRAS ST,0,184500,0,40.795925,-76.869460
306049087,315 E BOUGH ST,108000,15140,0,40.795943,-76.856319
306052716,2722 CREEK MOUNTAIN RD,37790,5310,0,40.795956,-76.934885
306049088,317 E BOUGH ST,0,37680,0,40.795967,-76.856432
306049089,317 E BOUGH ST,0,8440,0,40.795967,-76.856432
306049142,330 S MARKET ST,0,15750,0,40.795975,-76.863114
306049113,101 E SASSAFRAS ST,0,9580,0,40.795975,-76.862171
306048763,229 S 2ND ST,136200,43970,0,40.795982,-76.856710
306049122,335 S MARKET ST,0,28310,0,40.795990,-76.862731
306045621,4 SYCAMORE CT,204200,39030,0,40.795993,-76.894830
306045312,2168 W SASSAFRAS ST,182000,41470,41470,40.796007,-76.899776
306048952,100 S FRONT ST,0,1760,1760,40.796011,-76.854818
306048653,177 E COLLEGE CIR,0,48600,0,40.796026,-76.874819
306048659,183 E COLLEGE CIR,0,28190,0,40.796055,-76.874652
306045619,6 SYCAMORE CT,188700,33450,0,40.796059,-76.894625
306049197,570 S HIGH ST,0,89320,0,40.796061,-76.864583
306049141,332 S MARKET ST,136200,8420,0,40.796080,-76.863072
306049123,337 S MARKET ST,136500,7350,0,40.796090,-76.862691
306045618,7 SYCAMORE CT,165900,24840,0,40.796113,-76.894126
306045630,2 MULBERRY CT,204600,39000,0,40.796113,-76.894126
306045628,4 MULBERRY CT,175400,28100,0,40.796113,-76.894108
306045626,6 MULBERRY CT,188900,31410,0,40.796114,-76.894089
306049100,203 E BOUGH ST,0,1020,0,40.796173,-76.857391
306049162,203 E BOUGH ST,83860,9010,0,40.796173,-76.857391
306049140,334 S MARKET ST,136100,16950,0,40.796185,-76.863030
306049124,339 S MARKET ST,135600,10110,10110,40.796189,-76.862652
306049099,211 E BOUGH ST,68520,6470,0,40.796190,-76.857469
306049098,213 E BOUGH ST,212000,43080,0,40.796194,-76.857489
306048765,221 S MARKET ST,139200,9190,0,40.796203,-76.862646
306049163,11 W SASSAFRAS ST,0,21130,21130,40.796228,-76.863568
306048764,225 S MARKET ST,0,12360,0,40.796249,-76.862633
306048838,208 S WATER ST,105400,11370,0,40.796249,-76.861552
306045620,5 SYCAMORE CT,212200,39750,0,40.796250,-76.895201
306048840,210 S WATER ST,115000,3570,0,40.796269,-76.861546
306045623,2 SYCAMORE CT,197600,35900,0,40.796283,-76.895196
306049102,113 S 3RD ST,77260,7970,0,40.796283,-76.858169
306049139,336 S MARKET ST,135100,22680,0,40.796291,-76.862988
306045595,490 KUSTER RD,145000,30320,0,40.796293,-76.906926
306049101,115 S 3RD ST,68110,6600,0,40.796296,-76.858169
306049104,118 S 3RD ST,101000,4440,0,40.796322,-76.858531
306049191,593 S HIGH ST,0,109890,0,40.796339,-76.864099
306049164,304 CRANBERRY ALY,202200,25650,0,40.796345,-76.856672
306045622,3 SYCAMORE CT,219100,42180,0,40.796356,-76.894504
306049189,595 S HIGH ST,0,28710,0,40.796373,-76.864086
306045624,1 SYCAMORE CT,178000,28700,0,40.796382,-76.894369
306045631,1 MULBERRY CT,163000,29150,0,40.796387,-76.894134
306045629,3 MULBERRY CT,199800,34930,0,40.796388,-76.894116
306045627,5 MULBERRY CT,169100,45250,0,40.796388,-76.894098
306045625,7 MULBERRY CT,215800,43240,0,40.796388,-76.894080
306048845,4 W SASSAFRAS ST,0,17840,0,40.796435,-76.863139
306049188,599 S HIGH ST,0,100220,100220,40.796442,-76.864060
306048862,201 S HIGH ST,103100,12030,0,40.796451,-76.864056
306049041,105 W SASSAFRAS ST,111000,11880,11880,40.796475,-76.864941
306049037,300 W SASSAFRAS ST,89030,9700,0,40.796495,-76.867729
306048863,205 S HIGH ST,0,13120,0,40.796495,-76.864043
